pos_index	qtltype	Position
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
27	SNV	Upstream_24
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
28	SNV	Upstream_23
